Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;clusters
-0.7037823690198973;-0.8174430548011494;-11.072.592.308.068.600;-16.557.301.291.276.000;0.2541839200462306;-0.9224959151173369;-13.052.394.799.010.400;0.6964170882424454;0.0;0.0;-1,40E+01;12.279.777.335.351.000;-11.230.873.223.190.700;-0.9067764768905243;-0.05431468958943213;0.054314689589432134;-0.3259944142313464;0.6263348820760436;-0.6263348820760436;2
-0.5239725579289248;-0.8049003504294503;-10.481.119.233.197.200;-16.463.871.354.361.800;0.26845099095664543;-0.9007162236773335;-13.093.344.843.047.700;0.6964170882424454;0.0;0.0;-1,40E+01;11.999.176.464.264.300;-10.842.963.612.494.000;-0.8997272633512472;-0.059402371794798146;0.05940237179479815;-0.32579897968559907;0.6005488664738832;-0.6005488664738832;2
-0.7918263004840975;-0.7070465746659407;0.3556508410415195;0.4184144703665877;0.35405341641913357;-0.8735871131056752;-0.13974838783153043;0.6964170882424454;0.0;0.0;-1,40E+01;0.9101814383880938;-10.596.927.526.671.800;-0.4354403191252652;0.11035031323613416;-0.11035031323613417;-0.3341045045069045;15.388.300.665.198.100;-15.388.300.665.198.100;3
-0.6950345607322285;-0.7014223630462668;0.446343379188454;0.5056157448197968;0.411121700060792;-0.8590811369095366;-0.13142628210781038;0.6964170882424454;0.0;0.0;-1,40E+01;0.895293603049856;-10.433.701.419.717.800;-0.4272651925869974;0.14573622938748246;-0.14573622938748249;-0.33410485772581866;15.412.575.244.717.000;-15.412.575.244.717.000;3
-0.5825537023800562;-0.6915556150742559;0.47788860984825776;0.5336447258940428;0.42538877097120686;-0.8514574808757087;-0.12680289003907577;0.6964170882424454;0.0;0.0;-1,40E+01;0.8814816178845315;-10.228.038.673.255.900;-0.4253285652160887;0.18195521726973696;-0.18195521726973699;-0.33410529138987816;15.437.307.835.170.200;-1.543.730.783.517.020;3
-0.4877687920907258;-0.6853550026716034;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8039227222079491;-0.11795239665035887;0.6964170882424454;0.0;0.0;-1,40E+01;0.8605042403055729;-0.9905057638161011;-0.4234936821837086;0.21732742558688734;-0.21732742558688736;-0.3341057666634956;15.461.582.414.689.100;-15.461.582.414.689.100;3
-0.4421248442273442;-0.6648951074033624;0.5212633020054872;0.5803596943511191;0.4182552355159989;-0.764119794094045;-0.11081916317288454;0.6964170882424454;0.0;0.0;-1,40E+01;0.8391669234580359;-0.9591281092694214;-0.4200916264295597;0.2561267809522898;-0.25612678095228986;-0.3341062946425532;15.485.856.994.208.000;-15.485.856.994.208.000;3
-0.22246312547310226;-0.6507986036253707;0.5685811479951923;0.6208460003472519;0.4895905900680722;-0.7637771153697619;-0.10395012352791051;0.6964170882424454;0.0;0.0;-1,40E+01;0.8260929297477005;-0.9441510236111511;-0.413582254679007;0.3188060185492892;-0.31880601854928925;-0.33410644998490285;15.510.131.573.726.900;-1.551.013.157.372.690;3
0.030587174531784323;-0.6428727908218692;0.6001263786549955;0.6519893126519695;0.503857660978487;-0.7986751232888516;-0.09523172705544189;0.6964170882424454;0.0;0.0;-1,40E+01;0.8094687345122975;-0.929467193422818;-0.40076452021075354;0.4028107079828607;-0.4028107079828608;-0.33410625488230894;15.527.535.989.231.000;-15.527.535.989.231.000;3
0.32544806146226984;-0.6389556860314234;0.5764674556601432;0.6239603315777239;0.518124731888902;-0.7140887003487271;-0.08307881076048626;0.6964170882424454;16.339.735.232.399.400;-0.20359342528809873;0.9518242883560425;0.7885730674002835;-0.9096272011022702;-0.38609388241319326;0.4881857977571049;-0.48818579775710497;-0.3341061605673109;1.553.852.825.165.470;-1.553.852.825.165.470;3
0.4962148747643599;-0.6297715763457766;0.6356147631472745;0.683132624956687;0.518124731888902;-0.6213574168691876;-0.07554928653426335;0.6964170882424454;0.0;0.0;-1,40E+01;0.7671826510223013;-0.8906559139580765;-0.36968201048334637;0.5743722522641579;-0.574372252264158;-0.3341061282043214;1.554.219.233.912.920;-15.542.192.339.129.200;3
0.1763933515596001;-0.6140253201442822;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.4906939436535625;-0.06788766539179031;0.6964170882424454;17.891.866.876.529.100;17.044.525.105.635.200;17.731.094.123.503.200;0.7554201805892168;-0.8852777166937247;-0.35539395400503193;0.6732141516675777;-0.6732141516675778;-0.33410632608088586;15.539.902.284.457.600;-15.539.902.284.457.600;3
0.1746852620345671;0.5299025107564596;0.6395579169797497;0.6893612874176306;0.518124731888902;0.10615102771396938;0.29273691596939677;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.7707308720530628;15.292.646.024.935.500;-0.2893675311688071;0.23339332944738253;-0.23339332944738256;-0.3329692718620275;0.15398820551284673;-0.15398820551284673;3
0.259035362036196;0.5211900545811801;0.6395579169797497;0.6893612874176306;0.518124731888902;0.15873292202944678;0.3252327573667798;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.7829686882396036;14.926.180.663.470.800;-0.23051102835633114;0.23795300540617947;-0.23795300540617953;-0.33296431292737677;0.16044615968674472;-0.16044615968674472;3
0.3469000495378928;0.5374898379210319;0.6395579169797497;0.6893612874176306;0.518124731888902;0.34149490831371293;0.3586532771779083;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.7948857038833158;14.494.516.837.336.700;-0.1654071715891198;0.2426241896919031;-0.24262418969190316;-0.33295988751972466;0.16580488761827736;-0.16580488761827736;3
0.4417939120397251;0.43537899730439994;0.6395579169797497;0.6893612874176306;0.518124731888902;0.4950270802352967;0.39669718905776946;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8070759382153392;14.010.764.788.174.400;-0.0944168503158542;0.2492291257632513;-0.24922912576325132;-0.33295588930353415;0.1701101904008758;-0.1701101904008758;3
0.5366877745415578;0.35860259527918514;0.6395579169797497;0.6893612874176306;0.518124731888902;0.3662161902332899;0.3673716736503769;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8197002556582537;13.494.455.798.377.600;-0.019302056146856046;0.2568035085007245;-0.25680350850072453;-0.33295197985440056;0.1732704658476771;-0.1732704658476771;3
0.635096224543458;0.376189320154462;0.6395579169797497;0.6893612874176306;0.518124731888902;0.7312030725275596;0.36063473092165116;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8335840687465498;12.979.995.479.760.800;0.05774987307477967;0.2610940792872296;-0.26109407928722966;-0.33294944814396354;0.17533151505211272;-0.17533151505211272;3
0.7124171495449513;0.410982041659354;0.6395579169797497;0.6893612874176306;0.518124731888902;0.7811675973374761;0.3040972507668571;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8613280034551234;12.777.083.105.602.000;0.12579290380292835;0.20149453978350887;-0.2014945397835089;-0.33294708102244464;0.1762933380141827;-0.1762933380141827;3
0.7897380745464446;0.4196854993828491;0.6395579169797497;0.6893612874176306;0.518124731888902;0.7495549176734879;0.36037053708915084;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.88151176487148;1.231.279.664.121.440;0.20827216956866296;0.18170681868102134;-0.18170681868102137;-0.3329426500668515;0.176155934733887;-0.176155934733887;3
0.869916359185493;0.2800567271215003;0.6395579169797497;0.6893612874176306;0.518124731888902;0.9452600231023064;0.3838837881815668;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.8904775520560988;11.512.738.084.832.100;0.3067505991513757;0.2261417941989406;-0.22614179419894062;-0.33294011650710076;0.17491930521122562;-0.17491930521122562;3
0.9303215745491594;0.47163415824279503;0.6395579169797497;0.6893612874176306;0.518124731888902;0.9066802991764058;0.19432471336350596;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;-0.9100110352826282;1.108.479.410.581.960;0.38434560418324504;0.2275448077617928;-0.22754480776179284;-0.3329393462679503;0.17258344944619855;-0.17258344944619855;3
0.9649156593123277;0.5962229687810336;0.6395579169797497;0.6893612874176306;0.518124731888902;0.990141101936104;0.42377705688892076;-1.612.406.014.828.960;13.311.935.852.365.200;0.0;-1,40E+01;-0.9340817477770005;10.775.963.132.723.600;0.45720805336989373;0.221199668628235;-0.22119966862823504;-0.3329409671913966;0.16914836743880585;-0.16914836743880585;3
-0.3897012570763319;-0.4506783696216605;0.6198421478173726;0.6426463189605542;0.518124731888902;-0.6168700654509828;0.5350026603710161;0.6964170882424454;-0.43295817987645485;0.30861864987255866;-0.1353962700803617;-0.3591631155875872;0.8919713349865209;-0.32160003334814846;0.08174695175338388;-0.08174695175338388;-0.3240237226901968;-0.46647920720911856;0.46647920720911856;3
-0.3068132254747314;-0.4480755547347965;0.6277284554823236;0.6613323063433846;0.518124731888902;-0.6261261733324988;0.5482123519959692;0.6964170882424454;0.0;0.0;-1,40E+01;-0.3435828123661685;0.8548617814053341;-0.3092984504246485;0.09804574311643717;-0.09804574311643718;-0.3239019324387357;-0.4791661100897549;0.47916611008975524;3
-0.22386896047312962;-0.43551179626473235;0.6316716093147987;0.6706753000348002;0.518124731888902;-0.5983813001083762;0.5482123519959692;0.6964170882424454;-0.43295817987645485;0.06373554919536802;-0.2337728439112866;-0.32530577320286597;0.8084621908855824;-0.29188205036941145;0.11243944812058086;-0.11243944812058088;-0.3237790205785237;-0.4918530129703916;0.4918530129703919;3
-0.21191936297289876;-0.4430115113076341;0.6356147631472745;0.686246956187159;0.5109911964336951;-0.5983835695039013;0.5537604224784473;0.6964170882424454;0.0;0.0;-1,40E+01;-0.3103260309267129;0.7586369939479226;-0.2653228786139607;0.12491586769173817;-0.1249158676917382;-0.32366068669434295;-0.5048605235050516;0.5048605235050515;3
-0.10296715047079469;-0.43337754458940364;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.5590625097064834;0.5661775326059032;0.6964170882424454;0.0;0.0;-1,40E+01;-0.29518110317175067;0.703606336614666;-0.23362203238624332;0.13705839351473828;-0.13705839351473828;-0.3235438008227788;-0.5181428406003029;0.5181428406003031;3
0.1044005412082098;-0.41991061004555996;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.45858199697406293;0.5739712506646246;0.6964170882424454;0.0;0.0;-1,40E+01;-0.2819422609482308;0.6489991615865838;-0.1991392396892693;0.14887842302625917;-0.1488784230262592;-0.3234311554274982;-0.5316999642561456;0.5316999642561455;3
0.4098392824891081;-0.39469280944586355;0.6316716093147987;0.6769039624957434;0.5109911964336951;-0.3272203064018967;0.5878414268708246;0.6964170882424454;-0.4694528503207731;0.2776215221615709;-0.1870328631469161;-0.2736225085522287;0.5952045091061656;-0.1571850189384857;0.16047440647455638;-0.1604744064745564;-0.3233248050960068;-0.5455776955660118;0.5455776955660114;3
0.49802731204081135;-0.3648771449849727;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.21861460122461152;0.593521594269553;0.6964170882424454;-0.27134764405613676;0.30861864987255866;-0.037019696249436795;-0.2707397281426952;0.5399773184384378;-0.10454567991009066;0.17192859732357177;-0.1719285973235718;-0.32322349321965477;-0.5597302334364692;0.5597302334364694;3
0.5632721143920711;-0.39119460969493375;0.6356147631472745;0.6800182937262155;0.518124731888902;-0.13596321620218216;0.5009216559786406;0.6964170882424454;0.0;0.0;-1,40E+01;-0.2734776495994316;0.49130364808163124;-0.0492272645934566;0.18420398067447336;-0.18420398067447338;-0.32313197438393026;-0.5741117767740862;0.5741117767740861;3
0.5548054731044078;-0.3703278580324044;0.6356147631472745;0.6800182937262155;0.518124731888902;-0.03949877708393044;0.3001343432793714;0.6964170882424454;0.0;0.0;-1,40E+01;-0.28537744729526165;0.466977721720979;-0.0037730335296651527;0.19813126366441028;-0.19813126366441033;-0.32306302734640807;-0.5887681266722946;0.5887681266722947;3
0.748895053208156;-0.3175174085512287;0.6395579169797497;0.6800182937262155;0.518124731888902;0.07464425317448387;0.3649939291578855;0.6964170882424454;0.07297421115964141;0.8681475387520193;0.37763044719888467;-0.30704567336160493;0.4577255289794165;0.04250060474997192;0.2105749024014705;-0.21057490240147053;-0.32299764301170325;-0.6036992831310942;0.6036992831310942;3
-15.932.998.631.745.700;-0.43147067310539217;0.6356147631472745;0.683132624956687;0.518124731888902;-0.9773565548674304;-0.3669550837807039;0.6964170882424454;0.0;0.0;-1,40E+01;0.17858846720223287;0.4970334954447578;-0.8195839993250057;0.36330707886741953;-0.3633070788674196;-0.3288329563226469;0.3599099215826745;-0.3599099215826745;3
-15.088.021.504.979.400;-0.40010473160176674;0.6356147631472745;0.686246956187159;0.518124731888902;-0.9768872438728495;-0.36457733928821245;0.6964170882424454;0.0;0.0;-1,40E+01;0.16743830086977626;0.5207841699952438;-0.8254644331395912;0.36837857578354977;-0.3683785757835498;-0.3287120158308248;0.3431467213865987;-0.3431467213865987;3
-14.174.228.754.961.700;-0.3657102210284852;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.976315968937328;-0.3812215507356507;18.508.286.397.781.400;0.0;0.0;-1,40E+01;0.16768943531816444;0.5219646725479851;-0.8271184505950809;0.37260162093998894;-0.372601620939989;-0.3285863161302302;0.3257423058824761;-0.3257423058824761;3
-13.191.268.922.942.800;-0.3548369042281305;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.9448601271980764;-0.35902926880573244;18.508.286.397.781.400;0.0;0.0;-1,40E+01;0.17751376119395051;0.5045685414294312;-0.8256138215123543;0.37594503548087443;-0.3759450354808745;-0.32845641386428265;0.30760507288344324;-0.30760507288344324;3
-12.139.177.154.797.400;-0.34550240226321016;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.9236275870191634;-0.35968975338697945;18.508.286.397.781.400;0.0;0.0;-1,40E+01;0.19577692355814777;0.47091917258707294;-0.8214520796388062;0.37827471373244304;-0.3782747137324431;-0.32832301269684;0.28878082348293177;-0.28878082348293177;3
-10.993.175.608.650.300;-0.3291188270363028;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.8917180704204984;-0.3413282820282968;18.508.286.397.781.400;0.0;0.0;-1,40E+01;0.22172616661896108;0.42303228278447924;-0.8154595790706438;0.37966750924689385;-0.3796675092468939;-0.32818706964773503;0.2693153587743739;-0.2693153587743739;3
-2,50E+00;-0.2287579806801283;0.6356147631472745;0.686246956187159;0.5109911964336951;-0.7827454796333297;-0.3299679472308383;18.508.286.397.781.400;18.012.502.670.784.700;0.0;-1,40E+01;0.28983963425551024;0.2964012106407018;-0.7987572848981375;0.38059410153164125;-0.3805941015316413;-0.32791255475011954;0.22832338015282222;-0.22832338015282222;3
-1.188.974.687.991.760;-0.7903740820543654;0.5488653788328152;0.571016700659704;0.4325223064264138;-0.6678490100605978;-0.9954722112959175;0.6964170882424454;0.0;0.0;-1,40E+01;0.4528638046865582;-0.22024551487887395;-0.5363740546199611;-0.3312229674965161;0.3312229674965161;-0.33419375793336287;0.009989567762949545;-0.009989567762949545;3
-11.011.100.004.900.700;-0.7855000664687611;0.5449222250003395;0.5554450445073452;0.4396558418816217;-0.6697447117891921;-0.989659946980939;0.6964170882424454;0.0;0.0;-1,40E+01;0.43695171087797907;-0.20229471760840267;-0.5281626284756641;-0.3544609046453508;0.35446090464535085;-0.33419369598135434;-0.035765724575519825;0.035765724575519825;3
-0.9991869629881018;-0.7790363027908561;0.5567516864977662;0.5647880381987603;0.45392291279203556;-0.6692658693334058;-0.9874142994046958;0.6964170882424454;0.0;0.0;-1,40E+01;0.4106643517075167;-0.16592593164095917;-0.5215884245316756;-0.35957822987817867;0.3595782298781787;-0.3341937117005207;-0.08028438739132782;0.08028438739132782;3
-0.88672016298593;-0.7627502425208028;0.5646379941627165;0.5741310318901756;0.47532351915765836;-0.668672044171017;-0.9827909073359631;0.6964170882424454;0.0;0.0;-1,40E+01;0.39311890147259937;-0.1383561005437729;-0.5206324813295907;-0.36485909274688016;0.3648590927468802;-0.3341937311183144;-0.12352061959104232;0.12352061959104232;3
-0.7566804254834189;-0.7511090240711072;0.5330927635029133;0.4962727511283816;0.4895905900680722;-0.6677347838191701;-0.976450255355986;0.6964170882424454;0.0;0.0;-1,40E+01;0.3777051612120607;-0.11089256453570026;-0.523170308298562;-0.38423651872936887;0.3842365187293689;-0.3341937616319902;-0.16542862008123219;0.16542862008123219;3
-0.6090677504805682;-0.7421715739456595;0.5882969171575694;0.5959313505034779;0.503857660978487;-0.6659865927997042;-0.9711663787060062;0.6964170882424454;0.0;0.0;-1,40E+01;0.36312408340618585;-0.08833590487079658;-0.5220060308083041;-0.41997795920006875;0.41997795920006886;-0.3341938180360577;-0.20596258776846463;0.20596258776846463;3
10.451.818.086.388.700;-0.6907772434151258;0.6277284554823236;0.6613323063433846;0.518124731888902;-0.6452488564917702;-0.9184597091224478;0.6964170882424454;0.0;0.0;-1,40E+01;0.36561396874029917;-0.14749878814117115;-0.46460371023544966;-0.33551082649864705;0.3355108264986799;-0.3341944421794269;-0.3550451468893027;0.3550451468893027;3
10.073.367.304.381.400;-0.6767151532488204;0.6395579169797497;0.6613323063433846;0.518124731888902;-0.6369837179895274;-0.8779059558338449;0.6964170882424454;0.0;0.0;-1,40E+01;0.3985184251523414;-0.22086360317068568;-0.44383884839710425;-0.3364970679348771;0.33649706793487716;-0.33419462896010926;-0.38902955821577356;0.38902955821577356;3
-16.775.023.505.012.000;-0.8423245008934767;-24.952.493.798.382.000;-206.059.318.908.893;-2.720.500.364.775.220;-0.970720191792125;-16.753.750.392.321.900;-0.45799446329325877;-12.410.108.589.780.400;-0.7933553031747992;-11.191.620.083.896.100;20.624.216.326.699.700;-2.293.854.205.619.130;-10.984.807.295.966.800;0.24900847940590387;-0.2490084794059039;-0.3024535211025009;16.767.371.588.432.600;-1.676.737.158.843.260;2
-16.669.585.880.009.900;-0.8417342365794938;-27.554.975.327.815.800;-2.337.768.668.600.910;-26.348.979.393.127.300;-0.9702958148289402;-15.504.113.564.601.400;-0.45799446329325877;0.0;0.0;-1,40E+01;2.038.258.498.827.780;-22.536.073.293.453.800;-10.995.369.920.505.200;0.24241452965450155;-0.24241452965450158;-0.30152923042329055;16.522.793.749.506.200;-16.522.793.749.506.200;2
-1.656.414.825.500.790;-0.8376671194224348;-2.499.192.533.670.680;-20.543.645.266.279.800;-29.487.734.993.418.500;-0.9677071910000297;-14.652.088.454.792.000;-0.45799446329325877;0.0;0.0;-1,40E+01;20.061.463.173.284.100;-2.203.327.534.873.040;-10.976.006.806.220.600;0.2359085811868702;-0.23590858118687022;-0.30055048392860656;16.272.719.779.368.100;-16.272.719.779.368.100;2
-16.423.564.755.005.200;-0.8351137123762483;-2.574.112.456.487.710;-21.446.801.323.116.600;-2.913.105.822.065.820;-0.9629094619205153;-13.756.471.362.620.300;-0.45799446329325877;0.0;0.0;-1,40E+01;19.647.657.514.183.000;-2.139.562.394.702.850;-10.940.363.240.861.400;0.22938340034929394;-0.22938340034929397;-0.2995001597476811;16.018.065.699.886.700;-16.018.065.699.886.700;2
